# Anchor Positions (JSON format)
"{""TWR0"": [0.0, 0.0, 0.0], ""TWR1"": [15.4, 0.0, 0.0], ""TWR2"": [4.09, 6.82, 0.0]}"

timestamp,TWR0_distance,TWR0_nlos,TWR0_horizontal_angle,TWR0_elevation_angle,TWR1_distance,TWR1_nlos,TWR1_horizontal_angle,TWR1_elevation_angle,TWR2_distance,TWR2_nlos,TWR2_horizontal_angle,TWR2_elevation_angle,estimated_x,estimated_y,estimated_z
1760579999.058492,3.0,LOS,-2.78,60.0,12.6,nLOS,-17.43,-16.11,5.63,LOS,27.9,-60.0,2.79929322220118,1.2953002681699575,0.0
1760579999.1452737,3.03,nLOS,2.32,60.0,13.24,nLOS,-22.1,-48.13,5.67,LOS,28.1,-60.0,2.3759254503250244,1.548483013918114,0.0
1760579999.27983,2.96,LOS,5.1,60.0,12.63,LOS,-35.49,-36.25,5.75,LOS,27.96,-60.0,2.776331815276468,1.1916539375528696,0.0
1760579999.4609358,2.81,nLOS,2.44,43.43,12.69,LOS,-35.28,-37.12,5.77,LOS,26.12,-60.0,2.6754211894118294,1.1705059796998276,0.0
1760579999.5938053,2.8,nLOS,2.47,35.5,12.67,LOS,-24.14,-25.11,5.85,LOS,27.72,-60.0,2.6913775389843764,1.090552985553537,0.0
1760579999.7276626,2.86,nLOS,3.1,30.45,12.68,LOS,-18.69,-22.71,5.86,LOS,27.52,-60.0,2.713264491636889,1.0933291903161222,0.0
1760579999.904642,2.86,nLOS,3.78,25.34,12.53,nLOS,-46.14,-60.0,5.93,LOS,27.26,-60.0,2.808889074146071,0.9819537570113188,0.0
1760579999.9927719,2.79,LOS,2.9,22.11,12.56,LOS,-42.12,-60.0,5.99,LOS,27.91,-60.0,2.764802744051471,0.9277947222773987,0.0
1760580000.1233847,2.81,nLOS,0.12,23.57,12.58,nLOS,-43.61,-60.0,5.99,LOS,28.71,-60.0,2.7625258073114556,0.9358078681592946,0.0
1760580000.254782,2.72,nLOS,0.12,19.75,12.62,LOS,-38.35,-57.11,6.02,LOS,28.14,-60.0,2.700739307619748,0.9102312823160463,0.0
1760580000.3875048,2.67,nLOS,0.17,16.4,12.44,nLOS,-36.12,-60.0,6.09,LOS,29.45,-60.0,2.7841683872338288,0.7938006617127303,0.0
1760580000.5283134,2.69,nLOS,0.11,21.1,12.51,nLOS,-42.7,-60.0,6.1,LOS,29.96,-60.0,2.755492044658251,0.8040691426370149,0.0
1760580000.6567683,2.64,nLOS,0.37,16.59,12.66,LOS,-42.36,-60.0,6.14,LOS,29.1,-60.0,2.651173389843089,0.8034337625718428,0.0
1760580000.7857983,2.71,nLOS,0.26,16.91,12.67,LOS,-43.11,-60.0,6.13,LOS,30.24,-60.0,2.6772727302155674,0.8215932034355715,0.0
1760580000.9143498,2.75,nLOS,0.2,15.1,12.61,LOS,-45.12,-60.0,6.23,LOS,30.63,-60.0,2.7382592244859265,0.7131316103552919,0.0
1760580001.041099,2.7,nLOS,-1.87,13.12,12.42,nLOS,-41.13,-58.61,6.26,LOS,30.11,-60.0,2.8200057593841055,0.6370136376415327,0.0
1760580001.1752396,2.62,LOS,-2.45,13.72,12.65,nLOS,-40.13,-30.43,6.34,LOS,30.28,-60.0,2.662488911797185,0.6113052817860296,0.0
1760580001.340725,2.65,LOS,-3.12,14.68,12.75,nLOS,-53.55,-60.0,6.32,LOS,30.5,-60.0,2.620367467210239,0.6574507715770757,0.0
1760580001.487713,2.74,LOS,-7.11,7.11,12.55,nLOS,-36.0,60.0,6.41,LOS,29.12,-60.0,2.7786590006561673,0.5249894497729705,0.0
1760580001.6178188,2.7,nLOS,-9.2,-1.73,12.52,nLOS,-36.0,60.0,6.41,LOS,29.97,-60.0,2.7752054513318987,0.5177933316106353,0.0
1760580001.7951982,2.67,nLOS,-13.5,-6.95,12.59,nLOS,-36.0,-60.0,6.5,LOS,29.63,-60.0,2.7284266686305125,0.4450209957541125,0.0
1760580001.8800802,2.62,nLOS,-15.82,-9.98,12.45,nLOS,-57.69,-60.0,6.51,LOS,29.41,-60.0,2.7776768409252215,0.4091140067886532,0.0
1760580002.0101345,2.62,nLOS,-17.1,-12.12,12.48,nLOS,-48.0,-60.0,6.55,LOS,29.15,-60.0,2.7636113597769785,0.376840103625175,0.0
1760580002.138907,2.62,nLOS,-22.1,-14.12,12.46,nLOS,-54.78,-60.0,6.61,LOS,28.6,-60.0,2.7759247425195155,0.31699943975545825,0.0
1760580002.2713706,2.66,nLOS,-19.15,-26.3,12.73,nLOS,-60.0,-60.0,6.66,LOS,28.63,-60.0,2.6580321384865737,0.3133400210572323,0.0
1760580002.4009416,2.58,nLOS,-24.21,-31.94,12.67,nLOS,-48.0,-60.0,6.66,LOS,28.4,-60.0,2.649671589670766,0.30504682594600924,0.0
1760580002.5458663,2.56,nLOS,-22.87,-32.12,12.66,nLOS,-48.0,-60.0,6.71,LOS,27.12,-60.0,2.646614298920944,0.255122924509743,0.0
1760580002.682651,2.51,LOS,-19.6,-37.57,12.64,nLOS,-54.38,-60.0,6.8,LOS,27.11,-60.0,2.634098016077309,0.16734195003894664,0.0
1760580002.8136387,2.58,LOS,-16.32,-34.11,12.43,nLOS,-49.62,-60.0,6.76,LOS,27.86,-60.0,2.7745750498705966,0.17344634835258596,0.0
1760580002.9448345,2.51,LOS,-17.62,-39.7,12.57,nLOS,-59.12,-60.0,6.86,LOS,27.84,-60.0,2.6700833209358676,0.10084492360493771,0.0
1760580003.0771947,2.5,LOS,-21.37,-48.3,12.63,LOS,-51.21,-60.0,6.9,LOS,27.11,-60.0,2.635121766152159,0.07053400062397285,0.0
1760580003.240061,2.43,LOS,-20.19,-47.83,12.71,LOS,-54.2,-60.0,6.91,LOS,28.1,-60.0,2.560103254235851,0.07654873454456747,0.0
1760580003.3691902,2.43,LOS,-19.1,-51.8,12.7,nLOS,-52.28,-60.0,6.96,LOS,28.5,-60.0,2.565139414000058,0.027280906352320798,0.0
1760580003.505145,2.45,nLOS,-17.58,-42.58,12.52,nLOS,-50.98,-60.0,6.98,LOS,28.82,-60.0,2.6648710983860093,-0.011767963192194614,0.0
1760580003.6483197,2.49,LOS,-15.47,-45.77,12.65,nLOS,-56.41,-60.0,7.01,LOS,29.2,-60.0,2.6197209500852634,-0.032072306233608475,0.0
1760580003.783317,2.36,nLOS,-16.51,-47.38,12.65,LOS,-53.1,-60.0,7.13,LOS,28.67,-60.0,2.5524808955923155,-0.12973105532182488,0.0
1760580003.914912,2.34,nLOS,-9.67,-43.19,12.7,LOS,-55.29,-60.0,7.17,LOS,28.3,-60.0,2.516553391680754,-0.1606466171608067,0.0
1760580004.041174,2.33,nLOS,-11.22,-48.25,12.68,LOS,-56.46,-60.0,7.2,LOS,28.5,-60.0,2.5204632056685266,-0.1883126251302909,0.0
1760580004.1768777,2.33,LOS,-8.16,-47.0,12.68,nLOS,-56.6,-60.0,7.25,LOS,28.6,-60.0,2.5185669178691197,-0.23436837116343173,0.0
1760580004.3650517,2.29,LOS,-9.67,-60.0,12.68,nLOS,-54.35,-60.0,7.27,LOS,27.11,-60.0,2.4977140682732046,-0.24631557825468034,0.0
1760580004.4528677,2.35,LOS,-6.74,-60.0,12.57,nLOS,-55.42,-60.0,7.26,LOS,27.11,-60.0,2.5826110843176213,-0.2518179723049996,0.0
1760580004.5847583,2.34,LOS,-5.79,-56.81,12.65,LOS,-57.47,-60.0,7.32,LOS,27.12,-60.0,2.535255632984963,-0.3012888930609346,0.0
1760580004.724942,2.29,LOS,-5.4,-60.0,12.66,LOS,-59.42,-60.0,7.33,LOS,27.69,-60.0,2.5048064213810495,-0.3014824407362531,0.0
1760580004.8550236,2.3,nLOS,-4.82,-58.43,12.65,LOS,-58.77,-60.0,7.29,LOS,27.76,-60.0,2.5166710638850653,-0.26746335142660227,0.0
1760580004.9865913,2.31,nLOS,-6.25,-60.0,12.69,LOS,-36.0,-60.0,7.34,LOS,27.12,-60.0,2.49944680854972,-0.3128980951602848,0.0
1760580005.1498368,2.2,nLOS,-1.48,60.0,12.61,LOS,-59.2,-60.0,7.35,LOS,31.3,-60.0,2.4835314179483023,-0.3057683384308657,0.0
1760580005.2800174,2.14,nLOS,-4.12,47.89,12.56,nLOS,-53.92,-60.0,7.31,LOS,39.96,-60.0,2.480229364527184,-0.2634483773936055,0.0
1760580005.4090755,2.19,nLOS,-9.2,60.0,12.58,nLOS,-51.11,-60.0,7.29,LOS,44.72,-60.0,2.496276463969931,-0.25312020741511965,0.0
1760580005.535378,2.12,LOS,-15.1,60.0,12.51,nLOS,-49.4,-60.0,7.31,LOS,50.43,-60.0,2.494977869515756,-0.2626103256901671,0.0
1760580005.6741643,2.15,LOS,-11.84,-60.0,12.62,LOS,-40.11,-60.0,7.31,LOS,48.0,-60.0,2.455537206527673,-0.2622202213057575,0.0
1760580005.8475611,2.1,nLOS,-9.27,-60.0,12.63,LOS,-42.65,-60.0,7.29,LOS,48.0,-60.0,2.4264937358288163,-0.23642705317474924,0.0
1760580005.9379485,2.11,nLOS,-7.23,-60.0,12.94,LOS,-44.74,-2.11,7.27,LOS,48.0,-60.0,2.2792932699277952,-0.2012103162251921,0.0
1760580006.0673816,2.13,nLOS,-1.11,60.0,13.09,LOS,47.72,-2.8,7.29,LOS,48.0,-60.0,2.2145330303056525,-0.21321335528660987,0.0
1760580006.1964393,2.13,LOS,0.12,60.0,13.03,LOS,59.27,5.12,7.25,LOS,-48.0,-60.0,2.2457163885313784,-0.17921898189612762,0.0
1760580006.326288,2.05,LOS,-1.12,60.0,13.09,LOS,60.0,8.89,7.29,LOS,-48.0,-60.0,2.174551198500775,-0.19859382574484283,0.0
1760580006.4561005,2.07,LOS,-1.12,60.0,13.13,LOS,60.0,-4.9,7.33,LOS,-48.0,-60.0,2.1630196761969325,-0.23762834131627592,0.0
1760580006.5857265,2.06,LOS,4.61,-60.0,12.93,nLOS,-41.11,-60.0,7.33,LOS,-48.0,-60.0,2.256473748672946,-0.2481241461272089,0.0
1760580006.7235665,1.99,LOS,8.96,60.0,12.96,nLOS,-43.25,2.16,7.36,LOS,-48.0,-60.0,2.2051638881231335,-0.2605788977859768,0.0
1760580006.927963,2.05,LOS,22.83,-60.0,13.16,LOS,-31.1,-6.63,7.36,nLOS,-36.0,60.0,2.1367372071491855,-0.2604906316968909,0.0
1760580007.0162132,1.99,LOS,30.13,-60.0,13.15,LOS,-35.12,-9.81,7.39,nLOS,-36.0,60.0,2.1100265646426934,-0.2772118526303392,0.0
1760580007.2002187,2.02,LOS,30.99,-60.0,13.19,LOS,-51.12,-5.1,7.37,LOS,-36.0,60.0,2.106481902476817,-0.26213150423250914,0.0
1760580007.2852526,2.01,LOS,29.11,-60.0,13.18,nLOS,-54.1,-4.31,7.34,LOS,-36.0,60.0,2.107984114181705,-0.23211095640767682,0.0
1760580007.4201171,2.03,LOS,30.11,-60.0,13.08,nLOS,-45.1,-9.52,7.31,nLOS,-36.0,60.0,2.168585069236637,-0.214515208284707,0.0
1760580007.5483496,1.97,LOS,28.83,-60.0,13.16,nLOS,-45.1,-6.68,7.36,nLOS,-36.0,60.0,2.0968035098599245,-0.2444563160068128,0.0
1760580007.676385,1.99,LOS,28.11,-60.0,13.15,nLOS,-39.62,-8.28,7.34,nLOS,-36.0,60.0,2.112736748420032,-0.23025841429924132,0.0
1760580007.8244438,2.0,LOS,30.1,-60.0,13.15,LOS,-43.73,-5.86,7.34,nLOS,-36.0,60.0,2.117730864739338,-0.23220362059880634,0.0
1760580007.9986424,1.99,LOS,30.17,-60.0,13.06,LOS,-42.29,-2.54,7.35,LOS,-36.0,60.0,2.156473277349886,-0.245487678300591,0.0
1760580008.0854037,2.02,LOS,28.82,-60.0,13.07,nLOS,-59.39,-8.41,7.35,nLOS,-36.0,60.0,2.1665378885901876,-0.25061783382144115,0.0
1760580008.2185435,2.08,LOS,27.91,-60.0,12.98,nLOS,-45.1,-2.91,7.31,nLOS,-36.0,60.0,2.2428043509866225,-0.23034853516765724,0.0
1760580008.400729,2.1,LOS,27.67,-60.0,12.96,nLOS,-35.1,-7.94,7.32,nLOS,-36.0,60.0,2.2621737613754367,-0.24444872959422503,0.0
1760580008.486899,2.16,LOS,28.28,-60.0,12.97,nLOS,-40.87,-7.31,7.35,LOS,-36.0,60.0,2.285688157499815,-0.28298858462687376,0.0
1760580008.6171753,2.17,nLOS,27.83,-60.0,12.91,nLOS,-37.83,-1.11,7.35,LOS,-36.0,60.0,2.3202642071357316,-0.28775988847072714,0.0
1760580008.745543,2.25,LOS,28.12,-60.0,12.81,LOS,-45.73,-6.6,7.42,LOS,-36.0,60.0,2.405545619144065,-0.37098329902153643,0.0
1760580008.9207494,2.29,LOS,26.74,-60.0,12.84,LOS,-31.56,0.68,7.32,LOS,-36.0,60.0,2.416310335791256,-0.28500478737980844,0.0
1760580009.0491529,2.31,nLOS,27.41,-60.0,12.84,LOS,-32.32,-4.1,7.38,LOS,-36.0,60.0,2.4230498238109837,-0.34489362549162195,0.0
1760580009.1888578,2.33,nLOS,29.9,-60.0,12.74,LOS,-35.11,-2.51,7.37,LOS,-36.0,60.0,2.4830765435496938,-0.3423134031802865,0.0
1760580009.3224518,2.28,nLOS,29.8,-60.0,12.68,LOS,-45.53,0.48,7.4,LOS,-36.0,60.0,2.486111833239388,-0.3619365893057183,0.0
1760580009.4998162,2.4,nLOS,27.12,-60.0,12.72,nLOS,-34.75,-3.12,7.35,LOS,-36.0,60.0,2.5290342100832452,-0.33711627935048916,0.0
1760580009.5869675,2.39,nLOS,28.12,-60.0,12.61,LOS,-39.12,0.43,7.37,LOS,-36.0,60.0,2.5774694863906005,-0.3564812444972739,0.0
1760580009.716202,2.48,nLOS,28.39,-60.0,12.56,nLOS,-43.12,-2.42,7.45,LOS,-36.0,60.0,2.6425139374028834,-0.44599196802585894,0.0
1760580009.8595035,2.45,nLOS,28.38,-60.0,12.5,nLOS,-37.13,0.11,7.32,LOS,-36.0,60.0,2.6646294885486097,-0.32413417259398014,0.0
1760580009.9940977,2.6,LOS,27.55,-60.0,12.45,nLOS,-26.8,0.11,7.39,nLOS,-36.0,60.0,2.7607909632046774,-0.41351791012857164,0.0
1760580010.1280663,2.61,nLOS,28.33,-60.0,12.49,LOS,-21.1,-5.13,7.4,nLOS,-36.0,60.0,2.745279339141813,-0.4243134636085208,0.0
1760580010.3051023,2.73,nLOS,27.12,-60.0,12.5,LOS,-16.11,2.1,7.37,LOS,-36.0,60.0,2.8018743627877205,-0.41734786494679066,0.0
1760580010.3973806,2.74,nLOS,28.4,-60.0,12.47,LOS,-21.58,-5.43,7.41,LOS,-36.0,60.0,2.819480506131012,-0.45667623464989826,0.0
1760580010.528033,2.72,nLOS,26.83,-60.0,12.41,LOS,-27.23,-4.34,7.39,LOS,-36.0,60.0,2.8406277721868576,-0.4341485981927783,0.0
1760580010.6591928,2.7,nLOS,27.49,-60.0,12.36,LOS,-27.12,0.7,7.41,LOS,-36.0,60.0,2.8544739715127703,-0.44885673181813995,0.0
1760580010.828462,2.85,LOS,30.23,-60.0,12.25,LOS,-27.18,2.29,7.46,LOS,-36.0,60.0,2.981405001577459,-0.5186319012717573,0.0
1760580010.972409,2.83,nLOS,28.27,-60.0,12.23,nLOS,-34.68,2.21,7.46,LOS,-36.0,60.0,2.9814820218896982,-0.5147128758510158,0.0
1760580011.1022732,2.83,nLOS,27.42,-60.0,12.15,nLOS,-25.11,-1.53,7.42,LOS,-36.0,60.0,3.023932532554271,-0.4769567444363835,0.0
1760580011.2361577,2.86,nLOS,25.12,-60.0,12.12,nLOS,-26.82,0.2,7.38,LOS,-36.0,60.0,3.0560689807212285,-0.4451143797984646,0.0
1760580011.3704095,2.95,LOS,27.99,-60.0,12.19,nLOS,-20.25,3.34,7.43,LOS,-36.0,60.0,3.063155745532976,-0.5063949616154066,0.0
1760580011.5015733,3.06,LOS,26.13,-60.0,12.08,LOS,-22.8,1.68,7.43,LOS,-36.0,60.0,3.173279438103498,-0.5207962791068381,0.0
1760580011.633474,3.03,LOS,26.25,-60.0,12.14,LOS,-26.13,0.68,7.48,LOS,-36.0,60.0,3.125160811092371,-0.5642801063188501,0.0
1760580011.7687054,3.03,nLOS,26.4,-60.0,12.05,LOS,-22.53,3.52,7.44,LOS,-36.0,60.0,3.1728662554300895,-0.5242833669344844,0.0
1760580011.902174,3.09,nLOS,29.27,-60.0,12.04,LOS,-16.33,-4.28,7.49,LOS,-36.0,60.0,3.2048895986465373,-0.5792949739897225,0.0
1760580012.049774,3.28,nLOS,26.55,-60.0,11.94,LOS,-28.11,-4.74,7.52,LOS,-36.0,60.0,3.3481818424511647,-0.6326323593028437,0.0
1760580012.1803064,2.87,nLOS,25.26,54.13,11.88,LOS,-35.33,2.32,7.49,LOS,-36.0,60.0,3.175942477006726,-0.538492941488616,0.0
1760580012.3152156,3.42,nLOS,15.33,-26.5,11.79,nLOS,-26.35,4.36,7.52,LOS,-36.0,60.0,3.493979317894384,-0.6447932007887471,0.0
1760580012.4485896,3.3,nLOS,23.4,-60.0,11.81,nLOS,-34.12,6.82,7.5,LOS,-36.0,60.0,3.42529635860458,-0.6096143325313258,0.0
1760580012.5831509,3.33,LOS,26.13,-60.0,11.78,LOS,-21.37,-4.83,7.46,LOS,-36.0,60.0,3.45763324196514,-0.5756189303685391,0.0
1760580012.7493062,3.33,nLOS,25.12,-60.0,11.76,LOS,-15.11,4.45,7.5,LOS,-36.0,60.0,3.4656083790989296,-0.6111115351327694,0.0
1760580012.8821247,3.36,nLOS,26.15,-60.0,11.64,LOS,-39.6,-6.89,7.47,LOS,-36.0,60.0,3.5430319741617304,-0.5810814328299332,0.0
1760580013.026536,3.44,nLOS,25.1,-60.0,11.6,nLOS,-31.54,0.12,7.49,LOS,-48.0,-60.0,3.6022004354794848,-0.6074907863781851,0.0
1760580013.1854372,3.52,nLOS,26.85,-60.0,11.57,LOS,-26.12,3.48,7.55,LOS,-36.0,60.0,3.654131151800285,-0.6708808749911173,0.0
1760580013.3631048,3.56,nLOS,25.27,-60.0,11.53,nLOS,-24.11,-11.46,7.59,LOS,-36.0,60.0,3.6922526120915355,-0.7096595435410858,0.0
1760580013.450467,3.59,LOS,25.42,-60.0,11.55,nLOS,-24.2,-14.13,7.55,LOS,-36.0,60.0,3.699140023528378,-0.6790214606302879,0.0
1760580013.5807538,3.64,LOS,28.74,-60.0,11.43,nLOS,-47.7,-13.11,7.57,LOS,-36.0,60.0,3.784307017351191,-0.6940165791682699,0.0
1760580013.712433,3.68,LOS,29.6,-60.0,11.45,LOS,-29.78,-6.37,7.57,LOS,-36.0,60.0,3.793935913903515,-0.701080150881017,0.0
1760580013.8403225,3.71,LOS,28.69,-60.0,11.4,nLOS,-25.11,-4.4,7.54,LOS,-36.0,60.0,3.8359954910996015,-0.6730993638611193,0.0
1760580013.9766436,3.71,LOS,28.11,-60.0,11.4,nLOS,-21.86,-1.36,7.59,LOS,-36.0,60.0,3.8334016686851577,-0.7188311738348627,0.0
1760580014.1241338,3.8,nLOS,28.15,-60.0,11.39,LOS,-26.68,-8.11,7.6,LOS,-36.0,60.0,3.8826568743127248,-0.7389852994102528,0.0
1760580014.3005998,3.78,nLOS,27.88,-60.0,11.31,nLOS,-33.6,-13.4,7.56,LOS,-36.0,60.0,3.91586667079272,-0.6920368095383868,0.0
1760580014.3912017,3.81,nLOS,28.46,-60.0,11.17,nLOS,-32.12,-7.67,7.59,LOS,-36.0,60.0,4.001167788209882,-0.7095966709507031,0.0
1760580014.5209122,3.85,nLOS,29.9,-60.0,11.19,nLOS,-43.46,9.39,7.62,LOS,-36.0,60.0,4.009316400662954,-0.7434126179192306,0.0
1760580014.6851287,3.94,LOS,29.95,-60.0,11.08,nLOS,-39.65,-8.2,7.64,LOS,-36.0,60.0,4.109713384708373,-0.7605395536848089,0.0
1760580014.8148613,3.92,LOS,29.15,-60.0,11.13,LOS,-43.66,-2.32,7.56,LOS,-36.0,60.0,4.077749160162614,-0.6909330555214269,0.0
1760580014.9467843,4.03,LOS,29.32,-60.0,11.09,nLOS,-32.11,7.16,7.56,LOS,-36.0,60.0,4.152920076131743,-0.6985841997915252,0.0
1760580015.0848963,4.17,LOS,28.1,-60.0,10.81,nLOS,-36.11,-21.3,7.61,LOS,-36.0,60.0,4.3644211080184805,-0.7267705170505842,0.0
1760580015.2713237,4.09,LOS,30.3,-60.0,10.75,nLOS,-48.91,-20.29,7.64,LOS,-36.0,60.0,4.354481318313352,-0.7392493083010194,0.0
1760580015.3591292,4.18,LOS,29.13,-60.0,10.69,nLOS,-45.27,0.52,7.62,LOS,-36.0,60.0,4.430888396646884,-0.7225221332384937,0.0
1760580015.5340765,4.24,LOS,28.34,-60.0,10.63,nLOS,-55.12,1.9,7.69,LOS,-36.0,60.0,4.489117715747202,-0.7828739024920084,0.0
1760580015.6216276,4.25,LOS,28.52,-60.0,10.48,nLOS,-48.62,-36.1,7.66,LOS,-36.0,60.0,4.572728120851213,-0.7382217620779393,0.0
1760580015.8021011,4.27,nLOS,27.11,-60.0,10.43,nLOS,-60.0,-50.36,7.64,LOS,-36.0,60.0,4.609102061743311,-0.7159440189028272,0.0
1760580015.890048,4.25,LOS,27.1,-60.0,10.45,nLOS,-60.0,-40.46,7.65,LOS,-36.0,60.0,4.588537012811829,-0.7257251849592448,0.0
1760580016.0180948,4.31,LOS,29.1,-60.0,10.45,nLOS,-53.21,-60.0,7.68,LOS,-36.0,60.0,4.617404724387168,-0.7566529999032408,0.0
1760580016.1590538,4.32,nLOS,28.11,-60.0,10.48,nLOS,-60.0,8.15,7.72,LOS,-36.0,60.0,4.605498931636879,-0.796739457184804,0.0
1760580016.2911704,4.45,LOS,28.41,-60.0,10.48,nLOS,-60.0,-46.11,7.67,LOS,-36.0,60.0,4.671631830878437,-0.7623607048294876,0.0
1760580016.4220738,4.46,LOS,28.12,-60.0,10.47,nLOS,-58.55,-35.78,7.69,LOS,-36.0,60.0,4.681093623333054,-0.7797980809492163,0.0
1760580016.5833364,4.56,LOS,30.51,-60.0,10.5,nLOS,-53.62,-33.57,7.76,LOS,-48.0,-60.0,4.712435233667017,-0.8558904333085321,0.0
1760580016.7112875,4.66,LOS,30.53,-60.0,10.47,nLOS,-48.0,-60.0,7.72,LOS,-36.0,60.0,4.778944999499827,-0.8226027226848486,0.0
1760580016.8869905,4.63,LOS,28.1,-60.0,10.45,nLOS,-60.0,-28.79,7.72,LOS,-48.0,-60.0,4.774531076406614,-0.8172156228868028,0.0
1760580016.970017,4.64,LOS,29.33,-60.0,10.38,nLOS,-60.0,-30.99,7.8,LOS,-36.0,60.0,4.813081181176074,-0.8801716867562899,0.0
1760580017.0987704,4.74,LOS,27.57,-60.0,10.29,nLOS,-60.0,-23.15,7.76,LOS,-36.0,60.0,4.91078697361585,-0.836729089924569,0.0
1760580017.2425807,4.73,LOS,27.12,-60.0,10.35,nLOS,-59.12,-21.18,7.76,LOS,-36.0,60.0,4.874573415324116,-0.8457416657379522,0.0
1760580017.3740487,4.84,LOS,28.12,-60.0,10.31,nLOS,-60.0,-20.13,7.8,LOS,-48.0,-60.0,4.9482878358263855,-0.8841208324317112,0.0
1760580017.5070693,4.8,LOS,29.11,-60.0,10.23,nLOS,-60.0,-19.36,7.76,nLOS,-48.0,-60.0,4.971670932589348,-0.8309364449572646,0.0
1760580017.640523,4.81,LOS,27.11,-60.0,10.2,nLOS,-57.31,-18.34,7.8,LOS,-48.0,-60.0,4.990999182900293,-0.8632131387221054,0.0
1760580017.774297,4.91,LOS,28.18,-60.0,10.21,nLOS,-60.0,-13.1,7.8,LOS,-48.0,-60.0,5.035058172978375,-0.8716261654530225,0.0
1760580017.9049706,4.93,LOS,28.5,-60.0,10.18,nLOS,-50.14,-9.11,7.83,LOS,-36.0,-60.0,5.059618725205357,-0.8954260498243334,0.0
1760580018.039517,4.94,nLOS,28.48,-60.0,10.2,nLOS,-60.0,-11.82,7.81,LOS,-36.0,-60.0,5.054730201837295,-0.8811317799314661,0.0
1760580018.1721659,4.92,LOS,29.7,-60.0,10.17,nLOS,-50.34,-16.6,7.93,LOS,-48.0,-60.0,5.056560095733124,-0.9847455417874168,0.0
1760580018.3972075,5.02,LOS,28.77,-60.0,10.08,nLOS,-46.5,-12.67,7.92,LOS,-48.0,-60.0,5.153445212444186,-0.9661136511535261,0.0
1760580018.4856772,5.09,LOS,29.12,-60.0,10.02,nLOS,-46.75,-7.22,7.92,LOS,-36.0,-60.0,5.219413461198748,-0.9593330829788133,0.0
1760580018.613715,5.17,LOS,29.9,-60.0,10.02,nLOS,-40.49,-5.26,7.88,LOS,-36.0,60.0,5.259922864986277,-0.9271838549898797,0.0
1760580018.741772,5.13,LOS,28.1,-60.0,9.95,nLOS,-53.1,-15.87,7.92,LOS,-48.0,-60.0,5.275896018710788,-0.9481697732027419,0.0
1760580018.8714004,5.23,LOS,28.81,-60.0,9.97,LOS,-43.12,-10.11,7.93,LOS,-36.0,60.0,5.314115397218504,-0.9676031999138112,0.0
1760580019.0017014,5.3,LOS,28.89,-60.0,9.87,LOS,-36.58,-4.7,7.93,LOS,-36.0,60.0,5.401105995336562,-0.9510671300273418,0.0
1760580019.1352775,5.3,LOS,28.11,-60.0,9.9,LOS,-35.95,-7.99,7.83,nLOS,-36.0,60.0,5.388113071957216,-0.8629828341954235,0.0
1760580019.2785127,5.43,LOS,27.79,-60.0,9.85,LOS,-42.11,-4.8,7.87,nLOS,-36.0,60.0,5.476984105837373,-0.8963070345601276,0.0
1760580019.4175062,5.34,LOS,28.69,-60.0,9.74,nLOS,-30.17,-8.24,7.92,nLOS,-36.0,60.0,5.489359547457025,-0.9168019640572549,0.0
1760580019.595416,5.44,LOS,27.1,-60.0,9.77,LOS,-28.12,-4.7,7.99,nLOS,-36.0,60.0,5.520720614845744,-0.9934102938021856,0.0
1760580019.6852407,5.5,LOS,26.72,-60.0,9.7,LOS,-29.15,-3.11,8.0,LOS,-36.0,60.0,5.586774369771371,-0.9903024559238103,0.0
1760580019.8158169,5.47,LOS,27.6,-60.0,9.72,LOS,-31.53,-2.1,8.06,LOS,-36.0,60.0,5.559951721867024,-1.0494237468112229,0.0
1760580019.9465714,5.54,LOS,27.11,-60.0,9.64,LOS,-32.25,-5.56,8.02,LOS,-48.0,-60.0,5.637533407873375,-0.9974676325933707,0.0
1760580020.0786135,5.55,LOS,27.83,-60.0,9.63,nLOS,-32.44,-7.47,8.07,LOS,-48.0,-60.0,5.646482639419787,-1.0424967579208373,0.0
1760580020.2848365,5.61,LOS,28.29,-60.0,9.6,LOS,-27.12,-5.12,8.1,LOS,-48.0,-60.0,5.690920953185673,-1.066649392661742,0.0
1760580020.3872478,5.62,LOS,28.11,-60.0,9.54,LOS,-23.58,0.45,8.1,LOS,-48.0,-60.0,5.727666470007167,-1.052924777022287,0.0
1760580020.5191967,5.68,LOS,28.7,-60.0,9.47,LOS,-25.78,4.86,8.15,LOS,-48.0,-60.0,5.7929914145094665,-1.085603374595891,0.0
1760580020.6501951,5.81,LOS,28.67,-60.0,9.5,nLOS,-21.47,-2.97,8.16,LOS,-48.0,-60.0,5.839985343201077,-1.108871312760459,0.0
1760580020.7811036,5.78,LOS,28.12,-60.0,9.39,nLOS,-26.11,0.7,8.17,LOS,-48.0,-60.0,5.883809732091189,-1.089142588021103,0.0
1760580020.9107034,5.83,LOS,28.12,-60.0,9.41,nLOS,-27.29,-11.29,8.29,LOS,-48.0,-60.0,5.894839240741583,-1.2088276879056696,0.0
1760580021.0364535,5.86,LOS,29.3,-60.0,9.39,nLOS,-28.67,-2.76,8.19,LOS,-48.0,-60.0,5.922261540736945,-1.1114976261345735,0.0
